ID,Prob1
70901, 0.20
70902, 0.25
70903, 0.36
70904, 0.16
70905, 0.28
70906, 0.38
70907, 0.25
70908, 0.27
70909, 0.37
70910, 0.29
70911, 0.47
70912, 0.24
70913, 0.25
70914, 0.24
70915, 0.20
70916, 0.31
70917, 0.42
70918, 0.19
70919, 0.26
70920, 0.35
70921, 0.17
70922, 0.23
70923, 0.27
70924, 0.21
70925, 0.29
70926, 0.29
70927, 0.27
70928, 0.18
70929, 0.49
70930, 0.24
70931, 0.31
70932, 0.39
70933, 0.29
70934, 0.15
70935, 0.23
70936, 0.32
70937, 0.40
70938, 0.45
70939, 0.43
70940, 0.23
70941, 0.43
70942, 0.26
70943, 0.13
70944, 0.55
70945, 0.19
70946, 0.21
70947, 0.51
70948, 0.24
70949, 0.25
70950, 0.21
70951, 0.50
70952, 0.19
70953, 0.26
70954, 0.30
70955, 0.46
70956, 0.62
70957, 0.31
70958, 0.04
70959, 0.51
70960, 0.37
70961, 0.29
70962, 0.33
70963, 0.23
70964, 0.50
70965, 0.38
70966, 0.51
70967, 0.24
70968, 0.21
70969, 0.42
70970, 0.64
70971, 0.55
70972, 0.30
70973, 0.25
70974, 0.34
70975, 0.17
70976, 0.40
70977, 0.18
70978, 0.31
70979, 0.14
70980, 0.33
70981, 0.45
70982, 0.22
70983, 0.21
70984, 0.20
70985, 0.13
70986, 0.35
70987, 0.33
70988, 0.28
70989, 0.22
70990, 0.34
70991, 0.23
70992, 0.35
70993, 0.34
70994, 0.24
70995, 0.25
70996, 0.48
70997, 0.28
70998, 0.51
70999, 0.34
71000, 0.14
71001, 0.37
71002, 0.69
71003, 0.38
71004, 0.36
71005, 0.22
71006, 0.28
71007, 0.56
71008, 0.80
71009, 0.68
71010, 0.30
71011, 0.25
71012, 0.47
71013, 0.21
71014, 0.31
71015, 0.42
71016, 0.69
71017, 0.23
71018, 0.21
71019, 0.18
71020, 0.74
71021, 0.42
71022, 0.21
71023, 0.24
71024, 0.33
71025, 0.30
71026, 0.11
71027, 0.39
71028, 0.33
71029, 0.21
71030, 0.54
71031, 0.48
71032, 0.34
71033, 0.17
71034, 0.23
71035, 0.28
71036, 0.22
71037, 0.12
71038, 0.41
71039, 0.36
71040, 0.40
71041, 0.44
71042, 0.64
71043, 0.57
71044, 0.79
71045, 0.43
71046, 0.29
71047, 0.21
71048, 0.15
71049, 0.38
71050, 0.27
71051, 0.30
71052, 0.19
71053, 0.46
71054, 0.33
71055, 0.19
71056, 0.25
71057, 0.34
71058, 0.32
71059, 0.49
71060, 0.32
71061, 0.38
71062, 0.48
71063, 0.44
71064, 0.17
71065, 0.19
71066, 0.32
71067, 0.27
71068, 0.21
71069, 0.40
71070, 0.32
71071, 0.35
71072, 0.28
71073, 0.21
71074, 0.22
71075, 0.16
71076, 0.26
71077, 0.23
71078, 0.29
71079, 0.22
71080, 0.22
71081, 0.18
71082, 0.23
71083, 0.31
71084, 0.22
71085, 0.57
71086, 0.25
71087, 0.71
71088, 0.26
71089, 0.40
71090, 0.49
71091, 0.16
71092, 0.28
71093, 0.33
71094, 0.50
71095, 0.57
71096, 0.45
71097, 0.36
71098, 0.25
71099, 0.30
71100, 0.22
71101, 0.63
71102, 0.35
71103, 0.39
71104, 0.35
71105, 0.21
71106, 0.38
71107, 0.31
71108, 0.28
71109, 0.17
71110, 0.36
71111, 0.26
71112, 0.30
71113, 0.23
71114, 0.39
71115, 0.20
71116, 0.41
71117, 0.39
71118, 0.33
71119, 0.65
71120, 0.24
71121, 0.19
71122, 0.47
71123, 0.37
71124, 0.36
71125, 0.28
71126, 0.37
71127, 0.31
71128, 0.68
71129, 0.81
71130, 0.32
71131, 0.14
71132, 0.36
71133, 0.28
71134, 0.60
71135, 0.69
71136, 0.26
71137, 0.17
71138, 0.57
71139, 0.29
71140, 0.61
71141, 0.50
71142, 0.26
71143, 0.38
71144, 0.26
71145, 0.27
71146, 0.50
71147, 0.27
71148, 0.63
71149, 0.49
71150, 0.22
71151, 0.39
71152, 0.20
71153, 0.41
71154, 0.25
71155, 0.18
71156, 0.59
71157, 0.33
71158, 0.46
71159, 0.59
71160, 0.47
71161, 0.19
71162, 0.21
71163, 0.32
71164, 0.23
71165, 0.33
71166, 0.18
71167, 0.27
71168, 0.28
71169, 0.32
71170, 0.36
71171, 0.24
71172, 0.23
71173, 0.23
71174, 0.16
71175, 0.77
71176, 0.54
71177, 0.33
71178, 0.23
71179, 0.25
71180, 0.16
71181, 0.33
71182, 0.68
71183, 0.37
71184, 0.29
71185, 0.29
71186, 0.25
71187, 0.24
71188, 0.59
71189, 0.33
71190, 0.32
71191, 0.39
71192, 0.27
71193, 0.25
71194, 0.28
71195, 0.23
71196, 0.60
71197, 0.45
71198, 0.19
71199, 0.28
71200, 0.26
71201, 0.32
71202, 0.31
71203, 0.34
71204, 0.44
71205, 0.21
71206, 0.24
71207, 0.38
71208, 0.38
71209, 0.54
71210, 0.31
71211, 0.64
71212, 0.36
71213, 0.39
71214, 0.72
71215, 0.22
71216, 0.33
71217, 0.15
71218, 0.32
71219, 0.26
71220, 0.43
71221, 0.24
71222, 0.53
71223, 0.30
71224, 0.30
71225, 0.25
71226, 0.32
71227, 0.17
71228, 0.61
71229, 0.67
71230, 0.23
71231, 0.36
71232, 0.24
71233, 0.35
71234, 0.74
71235, 0.23
71236, 0.36
71237, 0.37
71238, 0.17
71239, 0.32
71240, 0.29
71241, 0.43
71242, 0.32
71243, 0.23
71244, 0.37
71245, 0.34
71246, 0.25
71247, 0.23
71248, 0.49
71249, 0.26
71250, 0.23
71251, 0.24
71252, 0.18
71253, 0.10
71254, 0.61
71255, 0.21
71256, 0.84
71257, 0.31
71258, 0.28
71259, 0.31
71260, 0.25
71261, 0.25
71262, 0.49
71263, 0.23
71264, 0.14
71265, 0.24
71266, 0.33
71267, 0.29
71268, 0.36
71269, 0.23
71270, 0.22
71271, 0.50
71272, 0.15
71273, 0.33
71274, 0.23
71275, 0.29
71276, 0.22
71277, 0.74
71278, 0.24
71279, 0.22
71280, 0.28
71281, 0.26
71282, 0.34
71283, 0.22
71284, 0.30
71285, 0.20
71286, 0.28
71287, 0.52
71288, 0.17
71289, 0.25
71290, 0.45
71291, 0.39
71292, 0.24
71293, 0.30
71294, 0.45
71295, 0.30
71296, 0.34
71297, 0.28
71298, 0.16
71299, 0.32
71300, 0.35
71301, 0.68
71302, 0.19
71303, 0.25
71304, 0.20
71305, 0.66
71306, 0.45
71307, 0.19
71308, 0.51
71309, 0.22
71310, 0.21
71311, 0.08
71312, 0.48
71313, 0.37
71314, 0.43
71315, 0.29
71316, 0.18
71317, 0.25
71318, 0.30
71319, 0.31
71320, 0.35
71321, 0.15
71322, 0.30
71323, 0.72
71324, 0.36
71325, 0.52
71326, 0.62
71327, 0.30
71328, 0.43
71329, 0.55
71330, 0.36
71331, 0.38
71332, 0.23
71333, 0.64
71334, 0.53
71335, 0.30
71336, 0.61
71337, 0.27
71338, 0.26
71339, 0.26
71340, 0.26
71341, 0.24
71342, 0.54
71343, 0.24
71344, 0.55
71345, 0.21
71346, 0.21
71347, 0.20
71348, 0.13
71349, 0.21
71350, 0.21
71351, 0.25
71352, 0.26
71353, 0.26
71354, 0.36
71355, 0.66
71356, 0.20
71357, 0.24
71358, 0.22
71359, 0.37
71360, 0.59
71361, 0.28
71362, 0.29
71363, 0.43
71364, 0.46
71365, 0.36
71366, 0.22
71367, 0.25
71368, 0.22
71369, 0.22
71370, 0.28
71371, 0.23
71372, 0.20
71373, 0.23
71374, 0.26
71375, 0.38
71376, 0.23
71377, 0.21
71378, 0.36
71379, 0.30
71380, 0.24
71381, 0.16
71382, 0.26
71383, 0.35
71384, 0.23
71385, 0.40
71386, 0.25
71387, 0.64
71388, 0.46
71389, 0.32
71390, 0.46
71391, 0.22
71392, 0.10
71393, 0.48
71394, 0.15
71395, 0.32
71396, 0.46
71397, 0.62
71398, 0.43
71399, 0.22
71400, 0.49
71401, 0.27
71402, 0.24
71403, 0.21
71404, 0.25
71405, 0.21
71406, 0.27
71407, 0.59
71408, 0.17
71409, 0.50
71410, 0.39
71411, 0.77
71412, 0.39
71413, 0.32
71414, 0.31
71415, 0.18
71416, 0.32
71417, 0.38
71418, 0.24
71419, 0.19
71420, 0.47
71421, 0.46
71422, 0.21
71423, 0.37
71424, 0.30
71425, 0.32
71426, 0.31
71427, 0.21
71428, 0.25
71429, 0.23
71430, 0.13
71431, 0.49
71432, 0.26
71433, 0.21
71434, 0.26
71435, 0.35
71436, 0.34
71437, 0.30
71438, 0.34
71439, 0.25
71440, 0.16
71441, 0.41
71442, 0.36
71443, 0.29
71444, 0.60
71445, 0.10
71446, 0.21
71447, 0.15
71448, 0.45
71449, 0.28
71450, 0.27
71451, 0.34
71452, 0.40
71453, 0.54
71454, 0.23
71455, 0.18
71456, 0.73
71457, 0.21
71458, 0.39
71459, 0.41
71460, 0.26
71461, 0.30
71462, 0.18
71463, 0.60
71464, 0.45
71465, 0.46
71466, 0.18
71467, 0.32
71468, 0.31
71469, 0.83
71470, 0.30
71471, 0.11
71472, 0.24
71473, 0.18
71474, 0.28
71475, 0.28
71476, 0.34
71477, 0.57
71478, 0.21
71479, 0.19
71480, 0.27
71481, 0.30
71482, 0.45
71483, 0.26
71484, 0.27
71485, 0.62
71486, 0.32
71487, 0.42
71488, 0.34
71489, 0.45
71490, 0.29
71491, 0.21
71492, 0.57
71493, 0.21
71494, 0.54
71495, 0.24
71496, 0.24
71497, 0.38
71498, 0.18
71499, 0.24
71500, 0.39
71501, 0.28
71502, 0.19
71503, 0.28
71504, 0.46
71505, 0.25
71506, 0.28
71507, 0.56
71508, 0.21
71509, 0.89
71510, 0.83
71511, 0.47
71512, 0.63
71513, 0.29
71514, 0.17
71515, 0.21
71516, 0.12
71517, 0.47
71518, 0.50
71519, 0.27
71520, 0.29
71521, 0.33
71522, 0.27
71523, 0.37
71524, 0.58
71525, 0.20
71526, 0.31
71527, 0.22
71528, 0.19
71529, 0.27
71530, 0.56
71531, 0.27
71532, 0.16
71533, 0.30
71534, 0.27
71535, 0.34
71536, 0.40
71537, 0.16
71538, 0.47
71539, 0.61
71540, 0.19
71541, 0.34
71542, 0.32
71543, 0.42
71544, 0.21
71545, 0.41
71546, 0.21
71547, 0.33
71548, 0.19
71549, 0.29
71550, 0.24
71551, 0.29
71552, 0.30
71553, 0.24
71554, 0.32
71555, 0.35
71556, 0.17
71557, 0.71
71558, 0.33
71559, 0.22
71560, 0.30
71561, 0.19
71562, 0.28
71563, 0.23
71564, 0.60
71565, 0.61
71566, 0.34
71567, 0.75
71568, 0.22
71569, 0.19
71570, 0.28
71571, 0.44
71572, 0.25
71573, 0.25
71574, 0.22
71575, 0.43
71576, 0.22
71577, 0.17
71578, 0.48
71579, 0.26
71580, 0.25
71581, 0.50
71582, 0.69
71583, 0.21
71584, 0.12
71585, 0.26
71586, 0.69
71587, 0.31
71588, 0.24
71589, 0.77
71590, 0.24
71591, 0.53
71592, 0.57
71593, 0.17
71594, 0.29
71595, 0.28
71596, 0.30
71597, 0.39
71598, 0.44
71599, 0.27
71600, 0.45
71601, 0.26
71602, 0.29
71603, 0.20
71604, 0.53
71605, 0.22
71606, 0.23
71607, 0.34
71608, 0.21
71609, 0.40
71610, 0.64
71611, 0.65
71612, 0.30
71613, 0.25
71614, 0.36
71615, 0.19
71616, 0.22
71617, 0.32
71618, 0.14
71619, 0.54
71620, 0.26
71621, 0.28
71622, 0.29
71623, 0.26
71624, 0.54
71625, 0.21
71626, 0.28
71627, 0.29
71628, 0.62
71629, 0.26
71630, 0.26
71631, 0.20
71632, 0.53
71633, 0.46
71634, 0.18
71635, 0.49
71636, 0.20
71637, 0.59
71638, 0.44
71639, 0.83
71640, 0.65
71641, 0.34
71642, 0.25
71643, 0.38
71644, 0.42
71645, 0.46
71646, 0.62
71647, 0.50
71648, 0.33
71649, 0.32
71650, 0.35
71651, 0.49
71652, 0.22
71653, 0.20
71654, 0.30
71655, 0.79
71656, 0.22
71657, 0.38
71658, 0.18
71659, 0.60
71660, 0.49
71661, 0.30
71662, 0.27
71663, 0.32
71664, 0.27
71665, 0.24
71666, 0.17
71667, 0.25
71668, 0.46
71669, 0.59
71670, 0.24
71671, 0.47
71672, 0.21
71673, 0.26
71674, 0.31
71675, 0.29
71676, 0.15
71677, 0.41
71678, 0.34
71679, 0.65
71680, 0.46
71681, 0.45
71682, 0.25
71683, 0.31
71684, 0.26
71685, 0.22
71686, 0.24
71687, 0.34
71688, 0.21
71689, 0.47
71690, 0.31
71691, 0.20
71692, 0.21
71693, 0.82
71694, 0.35
71695, 0.38
71696, 0.44
71697, 0.45
71698, 0.43
71699, 0.56
71700, 0.73
71701, 0.30
71702, 0.19
71703, 0.10
71704, 0.67
71705, 0.56
71706, 0.50
71707, 0.25
71708, 0.48
71709, 0.65
71710, 0.15
71711, 0.23
71712, 0.26
71713, 0.31
71714, 0.22
71715, 0.17
71716, 0.37
71717, 0.22
71718, 0.30
71719, 0.15
71720, 0.24
71721, 0.28
71722, 0.30
71723, 0.71
71724, 0.19
71725, 0.31
71726, 0.25
71727, 0.52
71728, 0.74
71729, 0.24
71730, 0.29
71731, 0.21
71732, 0.23
71733, 0.22
71734, 0.63
71735, 0.36
71736, 0.28
71737, 0.34
71738, 0.42
71739, 0.33
71740, 0.23
71741, 0.23
71742, 0.31
71743, 0.40
71744, 0.49
71745, 0.33
71746, 0.45
71747, 0.45
71748, 0.33
71749, 0.25
71750, 0.37
71751, 0.34
71752, 0.14
71753, 0.26
71754, 0.21
71755, 0.32
71756, 0.19
71757, 0.32
71758, 0.61
71759, 0.20
71760, 0.38
71761, 0.30
71762, 0.27
71763, 0.23
71764, 0.25
71765, 0.29
71766, 0.27
71767, 0.42
71768, 0.16
71769, 0.21
71770, 0.09
71771, 0.31
71772, 0.15
71773, 0.24
71774, 0.44
71775, 0.51
71776, 0.47
71777, 0.28
71778, 0.38
71779, 0.27
71780, 0.27
71781, 0.27
71782, 0.25
71783, 0.36
71784, 0.34
71785, 0.24
71786, 0.32
71787, 0.47
71788, 0.43
71789, 0.38
71790, 0.41
71791, 0.19
71792, 0.26
71793, 0.28
71794, 0.21
71795, 0.13
71796, 0.57
71797, 0.49
71798, 0.27
71799, 0.26
71800, 0.24
71801, 0.67
71802, 0.62
71803, 0.37
71804, 0.42
71805, 0.43
71806, 0.19
71807, 0.42
71808, 0.33
71809, 0.36
71810, 0.26
71811, 0.24
71812, 0.36
71813, 0.49
71814, 0.49
71815, 0.30
71816, 0.52
71817, 0.67
71818, 0.61
71819, 0.35
71820, 0.45
71821, 0.18
71822, 0.26
71823, 0.63
71824, 0.78
71825, 0.72
71826, 0.29
71827, 0.38
71828, 0.24
71829, 0.43
71830, 0.27
71831, 0.33
71832, 0.20
71833, 0.28
71834, 0.43
71835, 0.67
71836, 0.21
71837, 0.35
71838, 0.38
71839, 0.40
71840, 0.27
71841, 0.50
71842, 0.22
71843, 0.35
71844, 0.15
71845, 0.20
71846, 0.44
71847, 0.41
71848, 0.46
71849, 0.57
71850, 0.28
71851, 0.39
71852, 0.40
71853, 0.25
71854, 0.25
71855, 0.25
71856, 0.29
71857, 0.21
71858, 0.18
71859, 0.26
71860, 0.20
71861, 0.34
71862, 0.60
71863, 0.31
71864, 0.28
71865, 0.63
71866, 0.29
71867, 0.78
71868, 0.44
71869, 0.22
71870, 0.15
71871, 0.24
71872, 0.42
71873, 0.19
71874, 0.40
71875, 0.34
71876, 0.25
71877, 0.69
71878, 0.39
71879, 0.17
71880, 0.17
71881, 0.51
71882, 0.18
71883, 0.46
71884, 0.20
71885, 0.49
71886, 0.21
71887, 0.33
71888, 0.20
71889, 0.32
71890, 0.17
71891, 0.36
71892, 0.56
71893, 0.49
71894, 0.64
71895, 0.37
71896, 0.25
71897, 0.38
71898, 0.24
71899, 0.22
71900, 0.60
71901, 0.23
71902, 0.28
71903, 0.31
71904, 0.27
71905, 0.24
71906, 0.34
71907, 0.19
71908, 0.28
71909, 0.25
71910, 0.53
71911, 0.10
71912, 0.18
71913, 0.51
71914, 0.39
71915, 0.18
71916, 0.39
71917, 0.30
71918, 0.39
71919, 0.20
71920, 0.36
71921, 0.67
71922, 0.15
71923, 0.62
71924, 0.22
71925, 0.63
71926, 0.33
71927, 0.34
71928, 0.25
71929, 0.49
71930, 0.22
71931, 0.43
71932, 0.26
71933, 0.25
71934, 0.28
71935, 0.32
71936, 0.29
71937, 0.29
71938, 0.37
71939, 0.19
71940, 0.24
71941, 0.37
71942, 0.14
71943, 0.22
71944, 0.42
71945, 0.25
71946, 0.15
71947, 0.52
71948, 0.49
71949, 0.23
71950, 0.12
71951, 0.33
71952, 0.55
71953, 0.46
71954, 0.27
71955, 0.30
71956, 0.23
71957, 0.63
71958, 0.23
71959, 0.25
71960, 0.34
71961, 0.30
71962, 0.21
71963, 0.28
71964, 0.70
71965, 0.77
71966, 0.34
71967, 0.51
71968, 0.15
71969, 0.30
71970, 0.28
71971, 0.31
71972, 0.25
71973, 0.39
71974, 0.49
71975, 0.16
71976, 0.62
71977, 0.22
71978, 0.29
71979, 0.43
71980, 0.29
71981, 0.24
71982, 0.58
71983, 0.28
71984, 0.22
71985, 0.37
71986, 0.66
71987, 0.71
71988, 0.38
71989, 0.28
71990, 0.32
71991, 0.18
71992, 0.39
71993, 0.32
71994, 0.24
71995, 0.27
71996, 0.30
71997, 0.53
71998, 0.45
71999, 0.07
72000, 0.38
72001, 0.35
72002, 0.37
72003, 0.37
72004, 0.31
72005, 0.15
72006, 0.42
72007, 0.39
72008, 0.25
72009, 0.29
72010, 0.20
72011, 0.22
72012, 0.72
72013, 0.28
72014, 0.35
72015, 0.23
72016, 0.28
72017, 0.24
72018, 0.79
72019, 0.39
72020, 0.15
72021, 0.33
72022, 0.16
72023, 0.69
72024, 0.51
72025, 0.29
72026, 0.26
72027, 0.25
72028, 0.41
72029, 0.21
72030, 0.32
72031, 0.27
72032, 0.36
72033, 0.22
72034, 0.22
72035, 0.22
72036, 0.15
72037, 0.16
72038, 0.42
72039, 0.16
72040, 0.29
72041, 0.28
72042, 0.33
72043, 0.27
72044, 0.36
72045, 0.30
72046, 0.36
72047, 0.52
72048, 0.58
72049, 0.35
72050, 0.69
72051, 0.40
72052, 0.15
72053, 0.24
72054, 0.60
72055, 0.61
72056, 0.11
72057, 0.65
72058, 0.35
72059, 0.34
72060, 0.26
72061, 0.41
72062, 0.22
72063, 0.43
72064, 0.25
72065, 0.36
72066, 0.38
72067, 0.24
72068, 0.25
72069, 0.54
72070, 0.28
72071, 0.61
72072, 0.40
72073, 0.28
72074, 0.31
72075, 0.20
72076, 0.27
72077, 0.24
72078, 0.43
72079, 0.58
72080, 0.62
72081, 0.39
72082, 0.68
72083, 0.38
72084, 0.24
72085, 0.47
72086, 0.34
72087, 0.65
72088, 0.36
72089, 0.26
72090, 0.24
72091, 0.24
72092, 0.54
72093, 0.59
72094, 0.33
72095, 0.14
72096, 0.37
72097, 0.40
72098, 0.39
72099, 0.19
72100, 0.11
72101, 0.25
72102, 0.46
72103, 0.28
72104, 0.24
72105, 0.35
72106, 0.23
72107, 0.16
72108, 0.26
72109, 0.28
72110, 0.22
72111, 0.23
72112, 0.27
72113, 0.36
72114, 0.59
72115, 0.45
72116, 0.25
72117, 0.44
72118, 0.32
72119, 0.36
72120, 0.20
72121, 0.32
72122, 0.57
72123, 0.20
72124, 0.20
72125, 0.31
72126, 0.27
72127, 0.20
72128, 0.36
72129, 0.24
72130, 0.23
72131, 0.43
72132, 0.27
72133, 0.17
72134, 0.38
72135, 0.25
72136, 0.26
72137, 0.26
72138, 0.27
72139, 0.56
72140, 0.21
72141, 0.28
72142, 0.58
72143, 0.23
72144, 0.22
72145, 0.69
72146, 0.43
72147, 0.30
72148, 0.18
72149, 0.40
72150, 0.63
72151, 0.30
72152, 0.41
72153, 0.73
72154, 0.38
72155, 0.33
72156, 0.13
72157, 0.40
72158, 0.36
72159, 0.50
72160, 0.29
72161, 0.32
72162, 0.62
72163, 0.24
72164, 0.46
72165, 0.25
72166, 0.36
72167, 0.21
72168, 0.20
72169, 0.74
72170, 0.59
72171, 0.28
72172, 0.59
72173, 0.24
72174, 0.28
72175, 0.40
72176, 0.17
72177, 0.25
72178, 0.24
72179, 0.35
72180, 0.36
72181, 0.24
72182, 0.29
72183, 0.15
72184, 0.35
72185, 0.36
72186, 0.31
72187, 0.19
72188, 0.34
72189, 0.73
72190, 0.21
72191, 0.38
72192, 0.63
72193, 0.21
72194, 0.14
72195, 0.20
72196, 0.31
72197, 0.56
72198, 0.64
72199, 0.30
72200, 0.33
72201, 0.23
72202, 0.23
72203, 0.36
72204, 0.20
72205, 0.29
72206, 0.28
72207, 0.60
72208, 0.47
72209, 0.46
72210, 0.38
72211, 0.43
72212, 0.27
72213, 0.26
72214, 0.20
72215, 0.76
72216, 0.32
72217, 0.18
72218, 0.25
72219, 0.36
72220, 0.24
72221, 0.27
72222, 0.28
72223, 0.39
72224, 0.30
72225, 0.28
72226, 0.46
72227, 0.34
72228, 0.46
72229, 0.21
72230, 0.28
72231, 0.40
72232, 0.22
72233, 0.24
72234, 0.26
72235, 0.25
72236, 0.34
72237, 0.28
72238, 0.20
72239, 0.34
72240, 0.30
72241, 0.39
72242, 0.13
72243, 0.24
72244, 0.28
72245, 0.62
72246, 0.25
72247, 0.36
72248, 0.28
72249, 0.21
72250, 0.26
72251, 0.34
72252, 0.23
72253, 0.31
72254, 0.40
72255, 0.62
72256, 0.25
72257, 0.27
72258, 0.47
72259, 0.27
72260, 0.19
72261, 0.21
72262, 0.40
72263, 0.46
72264, 0.26
72265, 0.26
72266, 0.71
72267, 0.46
72268, 0.55
72269, 0.28
72270, 0.36
72271, 0.24
72272, 0.32
72273, 0.36
72274, 0.62
72275, 0.18
72276, 0.54
72277, 0.34
72278, 0.42
72279, 0.32
72280, 0.18
72281, 0.24
72282, 0.29
72283, 0.35
72284, 0.19
72285, 0.27
72286, 0.32
72287, 0.24
72288, 0.46
72289, 0.59
72290, 0.54
72291, 0.26
72292, 0.61
72293, 0.43
72294, 0.43
72295, 0.21
72296, 0.31
72297, 0.20
72298, 0.30
72299, 0.23
72300, 0.50
72301, 0.29
72302, 0.28
72303, 0.16
72304, 0.32
72305, 0.12
72306, 0.27
72307, 0.23
72308, 0.23
72309, 0.40
72310, 0.41
72311, 0.25
72312, 0.31
72313, 0.22
72314, 0.22
72315, 0.31
72316, 0.27
72317, 0.21
72318, 0.36
72319, 0.58
72320, 0.53
72321, 0.25
72322, 0.25
72323, 0.56
72324, 0.16
72325, 0.67
72326, 0.04
72327, 0.23
72328, 0.37
72329, 0.30
72330, 0.25
72331, 0.36
72332, 0.24
72333, 0.26
72334, 0.21
72335, 0.19
72336, 0.33
72337, 0.19
72338, 0.21
72339, 0.73
72340, 0.30
72341, 0.51
72342, 0.45
72343, 0.44
72344, 0.15
72345, 0.44
72346, 0.20
72347, 0.23
72348, 0.51
72349, 0.17
72350, 0.23
72351, 0.62
72352, 0.18
72353, 0.69
72354, 0.46
72355, 0.17
72356, 0.17
72357, 0.26
72358, 0.21
72359, 0.34
72360, 0.16
72361, 0.65
72362, 0.34
72363, 0.36
72364, 0.27
72365, 0.25
72366, 0.35
72367, 0.28
72368, 0.24
72369, 0.19
72370, 0.15
72371, 0.46
72372, 0.31
72373, 0.31
72374, 0.29
72375, 0.23
72376, 0.34
72377, 0.62
72378, 0.56
72379, 0.20
72380, 0.09
72381, 0.18
72382, 0.33
72383, 0.33
72384, 0.77
72385, 0.27
72386, 0.23
72387, 0.34
72388, 0.32
72389, 0.56
72390, 0.15
72391, 0.43
72392, 0.54
72393, 0.43
72394, 0.47
72395, 0.32
72396, 0.26
72397, 0.40
72398, 0.32
72399, 0.59
72400, 0.32
72401, 0.69
72402, 0.21
72403, 0.60
72404, 0.37
72405, 0.23
72406, 0.23
72407, 0.20
72408, 0.66
72409, 0.25
72410, 0.37
72411, 0.18
72412, 0.20
72413, 0.36
72414, 0.24
72415, 0.18
72416, 0.37
72417, 0.35
72418, 0.21
72419, 0.18
72420, 0.22
72421, 0.43
72422, 0.27
72423, 0.20
72424, 0.40
72425, 0.50
72426, 0.65
72427, 0.45
72428, 0.56
72429, 0.26
72430, 0.33
72431, 0.29
72432, 0.79
72433, 0.22
72434, 0.24
72435, 0.27
72436, 0.66
72437, 0.23
72438, 0.52
72439, 0.24
72440, 0.26
72441, 0.53
72442, 0.37
72443, 0.38
72444, 0.15
72445, 0.51
72446, 0.31
72447, 0.24
72448, 0.34
72449, 0.32
72450, 0.14
72451, 0.23
72452, 0.22
72453, 0.27
72454, 0.35
72455, 0.25
72456, 0.48
72457, 0.62
72458, 0.54
72459, 0.27
72460, 0.24
72461, 0.19
72462, 0.48
72463, 0.25
72464, 0.22
72465, 0.34
72466, 0.24
72467, 0.22
72468, 0.59
72469, 0.21
72470, 0.27
72471, 0.62
72472, 0.59
72473, 0.26
72474, 0.11
72475, 0.32
72476, 0.18
72477, 0.22
72478, 0.34
72479, 0.19
72480, 0.38
72481, 0.48
72482, 0.21
72483, 0.27
72484, 0.19
72485, 0.53
72486, 0.24
72487, 0.44
72488, 0.44
72489, 0.44
72490, 0.24
72491, 0.24
72492, 0.26
72493, 0.44
72494, 0.14
72495, 0.30
72496, 0.26
72497, 0.27
72498, 0.32
72499, 0.22
72500, 0.22
72501, 0.18
72502, 0.29
72503, 0.32
72504, 0.57
72505, 0.29
72506, 0.23
72507, 0.28
72508, 0.40
72509, 0.24
72510, 0.28
72511, 0.23
72512, 0.31
72513, 0.28
72514, 0.20
72515, 0.45
72516, 0.23
72517, 0.72
72518, 0.27
72519, 0.28
72520, 0.32
72521, 0.28
72522, 0.47
72523, 0.19
72524, 0.49
72525, 0.17
72526, 0.65
72527, 0.28
72528, 0.15
72529, 0.27
72530, 0.17
72531, 0.38
72532, 0.23
72533, 0.16
72534, 0.70
72535, 0.30
72536, 0.31
72537, 0.53
72538, 0.34
72539, 0.24
72540, 0.44
72541, 0.57
72542, 0.26
72543, 0.60
72544, 0.25
72545, 0.28
72546, 0.22
72547, 0.57
72548, 0.26
72549, 0.78
72550, 0.38
72551, 0.25
72552, 0.31
72553, 0.23
72554, 0.52
72555, 0.45
72556, 0.60
72557, 0.26
72558, 0.47
72559, 0.37
72560, 0.50
72561, 0.44
72562, 0.40
72563, 0.31
72564, 0.19
72565, 0.69
72566, 0.23
72567, 0.27
72568, 0.30
72569, 0.29
72570, 0.15
72571, 0.48
72572, 0.42
72573, 0.65
72574, 0.32
72575, 0.27
72576, 0.38
72577, 0.54
72578, 0.26
72579, 0.27
72580, 0.43
72581, 0.42
72582, 0.36
72583, 0.23
72584, 0.53
72585, 0.23
72586, 0.27
72587, 0.40
72588, 0.49
72589, 0.19
72590, 0.36
72591, 0.22
72592, 0.42
72593, 0.21
72594, 0.20
72595, 0.19
72596, 0.52
72597, 0.41
72598, 0.31
72599, 0.72
72600, 0.22
72601, 0.26
72602, 0.24
72603, 0.33
72604, 0.52
72605, 0.26
72606, 0.27
72607, 0.42
72608, 0.15
72609, 0.35
72610, 0.32
72611, 0.17
72612, 0.20
72613, 0.24
72614, 0.64
72615, 0.69
72616, 0.20
72617, 0.48
72618, 0.24
72619, 0.34
72620, 0.70
72621, 0.33
72622, 0.62
72623, 0.27
72624, 0.68
72625, 0.29
72626, 0.40
72627, 0.24
72628, 0.18
72629, 0.30
72630, 0.36
72631, 0.47
72632, 0.50
72633, 0.22
72634, 0.29
72635, 0.29
72636, 0.22
72637, 0.16
72638, 0.68
72639, 0.38
72640, 0.27
72641, 0.29
72642, 0.50
72643, 0.16
72644, 0.24
72645, 0.51
72646, 0.24
72647, 0.67
72648, 0.18
72649, 0.33
